OrderID,CustomerID,Region,OrderDate,DistanceKM,Weather,TimeOfDay,Traffic,ExpectedDeliveryMins,ActualDeliveryMins,DelayMins,SevereDelay
ORD_013737,CUST_00133,Colombo 1-15,2023-12-02 13:00:00,3.8667551817616777,Clear,Dinner,Medium,23.0,28.0,5.0,0
ORD_013738,CUST_01128,Colombo Suburbs,2023-12-02 14:00:00,3.1276850342859,Light Rain,Lunch,Gridlock,21.0,98.0,77.0,1
ORD_013739,CUST_00231,Kandy,2023-12-02 14:00:00,3.7617276473311745,Clear,Lunch,High,23.0,50.0,27.0,0
ORD_013740,CUST_00367,Galle,2023-12-02 15:00:00,8.581529939005703,Clear,Lunch,High,32.0,64.0,32.0,1
ORD_013741,CUST_00326,Kandy,2023-12-02 17:00:00,3.4181124016534077,Light Rain,Dinner,High,22.0,53.0,31.0,1
ORD_013742,CUST_01016,Galle,2023-12-02 18:00:00,3.779268263175034,Clear,Lunch,Medium,23.0,37.0,14.0,0
ORD_013743,CUST_01684,Gampaha,2023-12-02 18:00:00,6.486776001990227,Clear,Lunch,Medium,28.0,36.0,8.0,0
ORD_013744,CUST_00889,Colombo 1-15,2023-12-02 20:00:00,2.203974101847238,Clear,Morning,Medium,19.0,24.0,5.0,0
ORD_013745,CUST_00445,Gampaha,2023-12-02 21:00:00,2.944378356908608,Clear,Morning,Low,21.0,23.0,2.0,0
ORD_013746,CUST_01214,Kandy,2023-12-02 23:00:00,3.099183550887742,Clear,Morning,Medium,21.0,30.0,9.0,0
ORD_013747,CUST_00822,Colombo 1-15,2023-12-02 23:00:00,4.608009906668212,Clear,Lunch,Gridlock,24.0,84.0,60.0,1
ORD_013748,CUST_00008,Gampaha,2023-12-03 00:00:00,3.7716741188679648,Heavy Rain (Monsoon),Lunch,Gridlock,23.0,77.0,54.0,1
ORD_013749,CUST_00019,Colombo Suburbs,2023-12-03 03:00:00,3.831780376048592,Clear,Lunch,Gridlock,23.0,74.0,51.0,1
ORD_013750,CUST_00003,Kandy,2023-12-03 04:00:00,3.21418236474841,Clear,Lunch,Gridlock,21.0,72.0,51.0,1
ORD_013751,CUST_00418,Colombo 1-15,2023-12-03 04:00:00,2.6236982542303804,Heavy Rain (Monsoon),Morning,Low,20.0,72.0,52.0,1
ORD_013752,CUST_01364,Colombo Suburbs,2023-12-03 04:00:00,6.077366508553496,Clear,Afternoon,Medium,27.0,29.0,2.0,0
ORD_013753,CUST_00196,Colombo 1-15,2023-12-03 04:00:00,3.7851970281154785,Light Rain,Dinner,Medium,23.0,34.0,11.0,0
ORD_013754,CUST_00296,Colombo Suburbs,2023-12-03 04:00:00,6.107450932077499,Clear,Dinner,Medium,27.0,28.0,1.0,0
ORD_013755,CUST_01654,Colombo 1-15,2023-12-03 05:00:00,2.570720821207736,Clear,Afternoon,High,20.0,43.0,23.0,0
ORD_013756,CUST_01401,Colombo 1-15,2023-12-03 05:00:00,3.2135585996579046,Clear,Lunch,High,21.0,40.0,19.0,0
ORD_013757,CUST_00885,Kandy,2023-12-03 06:00:00,4.012475915524469,Light Rain,Dinner,Medium,23.0,38.0,15.0,0
ORD_013758,CUST_00143,Colombo Suburbs,2023-12-03 07:00:00,4.204126242033931,Clear,Late Night,Low,23.0,27.0,4.0,0
ORD_013759,CUST_00028,Colombo Suburbs,2023-12-03 07:00:00,6.535078524312394,Clear,Dinner,Medium,28.0,40.0,12.0,0
ORD_013760,CUST_00001,Colombo 1-15,2023-12-03 07:00:00,3.613747618016994,Clear,Morning,Low,22.0,22.0,0.0,0
ORD_013761,CUST_00023,Colombo 1-15,2023-12-03 07:00:00,6.510206143617858,Clear,Afternoon,Low,28.0,33.0,5.0,0
ORD_013762,CUST_00172,Colombo 1-15,2023-12-03 08:00:00,5.405797583826363,Clear,Afternoon,Low,26.0,26.0,0.0,0
ORD_013763,CUST_00609,Colombo Suburbs,2023-12-03 09:00:00,4.248532779415742,Clear,Afternoon,High,23.0,50.0,27.0,0
ORD_013764,CUST_00009,Colombo Suburbs,2023-12-03 09:00:00,2.7852861132131133,Clear,Afternoon,Low,21.0,28.0,7.0,0
ORD_013765,CUST_00038,Colombo 1-15,2023-12-03 09:00:00,6.543273875062406,Clear,Dinner,High,28.0,50.0,22.0,0
ORD_013766,CUST_00066,Colombo Suburbs,2023-12-03 10:00:00,2.82026616808915,Light Rain,Morning,Low,21.0,37.0,16.0,0
ORD_013767,CUST_00799,Colombo Suburbs,2023-12-03 10:00:00,4.434255843537438,Clear,Afternoon,Low,24.0,26.0,2.0,0
ORD_013768,CUST_00759,Gampaha,2023-12-03 11:00:00,4.362432342527048,Clear,Dinner,Medium,24.0,27.0,3.0,0
ORD_013769,CUST_00607,Colombo 1-15,2023-12-03 11:00:00,4.0408393435201475,Clear,Afternoon,High,23.0,42.0,19.0,0
ORD_013770,CUST_00126,Colombo Suburbs,2023-12-03 11:00:00,3.6889436321152096,Clear,Morning,Gridlock,22.0,54.0,32.0,1
ORD_013771,CUST_00276,Colombo Suburbs,2023-12-03 12:00:00,2.971187345397526,Light Rain,Dinner,High,21.0,58.0,37.0,1
ORD_013772,CUST_00019,Colombo Suburbs,2023-12-03 12:00:00,1.996771809620183,Heavy Rain (Monsoon),Late Night,Medium,19.0,48.0,29.0,0
ORD_013773,CUST_00103,Colombo 1-15,2023-12-03 12:00:00,9.042198723170586,Clear,Dinner,Gridlock,33.0,63.0,30.0,0
ORD_013774,CUST_01611,Gampaha,2023-12-03 13:00:00,3.504816859368631,Clear,Lunch,High,22.0,63.0,41.0,1
ORD_013775,CUST_01919,Colombo 1-15,2023-12-03 14:00:00,4.203611145574167,Clear,Afternoon,High,23.0,39.0,16.0,0
ORD_013776,CUST_00839,Colombo Suburbs,2023-12-03 14:00:00,4.190777627626281,Light Rain,Afternoon,High,23.0,60.0,37.0,1
ORD_013777,CUST_01681,Colombo 1-15,2023-12-03 15:00:00,7.750847316996394,Light Rain,Dinner,High,31.0,70.0,39.0,1
ORD_013778,CUST_00826,Galle,2023-12-03 17:00:00,11.78228474680298,Clear,Dinner,Gridlock,39.0,91.0,52.0,1
ORD_013779,CUST_00003,Kandy,2023-12-03 17:00:00,4.854585439788177,Heavy Rain (Monsoon),Lunch,Gridlock,25.0,138.0,113.0,1
ORD_013780,CUST_01987,Kandy,2023-12-03 17:00:00,4.143325249354119,Heavy Rain (Monsoon),Dinner,High,23.0,89.0,66.0,1
ORD_013781,CUST_00020,Colombo 1-15,2023-12-03 17:00:00,2.555560303341006,Clear,Dinner,High,20.0,45.0,25.0,0
ORD_013782,CUST_00932,Gampaha,2023-12-03 18:00:00,2.1775617233079445,Clear,Lunch,High,19.0,39.0,20.0,0
ORD_013783,CUST_00128,Gampaha,2023-12-03 19:00:00,1.845984122801875,Clear,Lunch,High,19.0,48.0,29.0,0
ORD_013784,CUST_00308,Colombo 1-15,2023-12-03 20:00:00,3.0104137272782125,Clear,Dinner,Low,21.0,23.0,2.0,0
ORD_013785,CUST_00835,Colombo Suburbs,2023-12-03 20:00:00,1.5754998725865634,Clear,Lunch,High,18.0,43.0,25.0,0
ORD_013786,CUST_00381,Colombo 1-15,2023-12-03 20:00:00,7.6861113304211175,Clear,Dinner,Low,30.0,25.0,-5.0,0
ORD_013787,CUST_00126,Colombo Suburbs,2023-12-03 21:00:00,5.537527613507325,Clear,Lunch,High,26.0,52.0,26.0,0
ORD_013788,CUST_00224,Colombo 1-15,2023-12-03 21:00:00,3.9518338723666955,Light Rain,Lunch,High,23.0,63.0,40.0,1
ORD_013789,CUST_00234,Colombo Suburbs,2023-12-03 22:00:00,7.804433661751478,Heavy Rain (Monsoon),Dinner,High,31.0,87.0,56.0,1
ORD_013790,CUST_01840,Colombo 1-15,2023-12-03 23:00:00,2.6232708660495705,Clear,Dinner,Medium,20.0,18.0,-2.0,0
ORD_013791,CUST_01275,Colombo Suburbs,2023-12-03 23:00:00,2.9743022459655086,Light Rain,Morning,Gridlock,21.0,112.0,91.0,1
ORD_013792,CUST_00421,Kandy,2023-12-03 23:00:00,1.7042128964756291,Clear,Dinner,High,18.0,45.0,27.0,0
ORD_013793,CUST_00080,Colombo 1-15,2023-12-03 23:00:00,6.600707547876343,Clear,Dinner,High,28.0,49.0,21.0,0
ORD_013794,CUST_01315,Colombo Suburbs,2023-12-04 00:00:00,2.9886726433491417,Clear,Lunch,High,21.0,35.0,14.0,0
ORD_013795,CUST_00050,Colombo 1-15,2023-12-04 01:00:00,4.516998870594056,Clear,Late Night,Low,24.0,25.0,1.0,0
ORD_013796,CUST_00089,Gampaha,2023-12-04 02:00:00,7.398580816675366,Clear,Lunch,Gridlock,30.0,98.0,68.0,1
ORD_013797,CUST_00268,Kandy,2023-12-04 02:00:00,8.894431241925206,Light Rain,Late Night,Low,33.0,44.0,11.0,0
ORD_013798,CUST_01550,Colombo Suburbs,2023-12-04 02:00:00,4.416850229314571,Clear,Lunch,High,24.0,45.0,21.0,0
ORD_013799,CUST_00035,Galle,2023-12-04 02:00:00,5.430975229716098,Clear,Dinner,Gridlock,26.0,60.0,34.0,1
ORD_013800,CUST_00030,Colombo 1-15,2023-12-04 03:00:00,2.8521550800794513,Clear,Afternoon,Low,21.0,22.0,1.0,0
ORD_013801,CUST_00488,Colombo 1-15,2023-12-04 04:00:00,10.39876107350797,Heavy Rain (Monsoon),Late Night,Low,36.0,71.0,35.0,1
ORD_013802,CUST_00153,Colombo 1-15,2023-12-04 04:00:00,4.1244171789399084,Clear,Lunch,High,23.0,48.0,25.0,0
ORD_013803,CUST_00647,Colombo Suburbs,2023-12-04 04:00:00,4.665254910190414,Clear,Lunch,Low,24.0,23.0,-1.0,0
ORD_013804,CUST_00408,Colombo 1-15,2023-12-04 04:00:00,3.656745206308596,Light Rain,Dinner,High,22.0,56.0,34.0,1
ORD_013805,CUST_00379,Gampaha,2023-12-04 05:00:00,8.163104084935089,Light Rain,Morning,Medium,31.0,47.0,16.0,0
ORD_013806,CUST_00026,Kandy,2023-12-04 05:00:00,4.9520268704137544,Heavy Rain (Monsoon),Dinner,High,25.0,77.0,52.0,1
ORD_013807,CUST_00040,Colombo Suburbs,2023-12-04 06:00:00,6.556567956622269,Clear,Lunch,High,28.0,58.0,30.0,0
ORD_013808,CUST_01348,Colombo 1-15,2023-12-04 08:00:00,5.349371460510727,Light Rain,Afternoon,Medium,26.0,36.0,10.0,0
ORD_013809,CUST_01569,Colombo Suburbs,2023-12-04 09:00:00,4.014028330983635,Light Rain,Dinner,High,23.0,36.0,13.0,0
ORD_013810,CUST_00111,Colombo 1-15,2023-12-04 09:00:00,7.133016957685489,Light Rain,Lunch,Low,29.0,40.0,11.0,0
ORD_013811,CUST_00026,Kandy,2023-12-04 09:00:00,5.32630683914423,Clear,Dinner,Gridlock,26.0,89.0,63.0,1
ORD_013812,CUST_00006,Colombo 1-15,2023-12-04 09:00:00,2.7718375329867535,Clear,Afternoon,Low,21.0,21.0,0.0,0
ORD_013813,CUST_00740,Colombo 1-15,2023-12-04 09:00:00,2.7329846983840884,Clear,Lunch,High,20.0,39.0,19.0,0
ORD_013814,CUST_01023,Galle,2023-12-04 10:00:00,4.827908564728245,Clear,Lunch,Low,25.0,30.0,5.0,0
ORD_013815,CUST_00278,Colombo Suburbs,2023-12-04 10:00:00,7.054946141552733,Clear,Lunch,Gridlock,29.0,104.0,75.0,1
ORD_013816,CUST_00924,Kandy,2023-12-04 11:00:00,10.17272657827277,Light Rain,Dinner,High,35.0,62.0,27.0,0
ORD_013817,CUST_01017,Colombo 1-15,2023-12-04 11:00:00,1.84299740601971,Clear,Lunch,Low,19.0,19.0,0.0,0
ORD_013818,CUST_01749,Kandy,2023-12-04 11:00:00,4.539559244128602,Clear,Lunch,High,24.0,53.0,29.0,0
ORD_013819,CUST_00009,Colombo Suburbs,2023-12-04 12:00:00,5.724892838433138,Clear,Late Night,Medium,26.0,37.0,11.0,0
ORD_013820,CUST_00074,Gampaha,2023-12-04 12:00:00,5.19571666303363,Clear,Lunch,High,25.0,54.0,29.0,0
ORD_013821,CUST_00010,Kandy,2023-12-04 12:00:00,7.423595826414962,Clear,Dinner,High,30.0,64.0,34.0,1
ORD_013822,CUST_01507,Colombo Suburbs,2023-12-04 15:00:00,6.219981846923293,Clear,Late Night,Low,27.0,31.0,4.0,0
ORD_013823,CUST_01256,Colombo Suburbs,2023-12-04 15:00:00,2.738060733192272,Light Rain,Dinner,High,20.0,57.0,37.0,1
ORD_013824,CUST_00661,Colombo 1-15,2023-12-04 16:00:00,2.6982519992186633,Light Rain,Morning,High,20.0,58.0,38.0,1
ORD_013825,CUST_00014,Colombo 1-15,2023-12-04 16:00:00,5.239507095037068,Clear,Dinner,Low,25.0,29.0,4.0,0
ORD_013826,CUST_00150,Colombo 1-15,2023-12-04 16:00:00,7.354061254163972,Light Rain,Lunch,Gridlock,30.0,92.0,62.0,1
ORD_013827,CUST_00178,Colombo 1-15,2023-12-04 16:00:00,4.8148687026446035,Clear,Lunch,High,25.0,40.0,15.0,0
ORD_013828,CUST_00629,Colombo 1-15,2023-12-04 16:00:00,2.036094404438748,Heavy Rain (Monsoon),Late Night,Medium,19.0,63.0,44.0,1
ORD_013829,CUST_00134,Colombo 1-15,2023-12-04 17:00:00,2.6549193891791107,Heavy Rain (Monsoon),Lunch,Low,20.0,65.0,45.0,1
ORD_013830,CUST_00011,Colombo 1-15,2023-12-04 17:00:00,6.3328978520566945,Clear,Dinner,Medium,28.0,32.0,4.0,0
ORD_013831,CUST_01068,Colombo 1-15,2023-12-04 17:00:00,3.764734928066788,Clear,Lunch,Medium,23.0,31.0,8.0,0
ORD_013832,CUST_00179,Galle,2023-12-04 17:00:00,4.753963311924521,Clear,Lunch,High,25.0,36.0,11.0,0
ORD_013833,CUST_00410,Colombo 1-15,2023-12-04 18:00:00,7.634741032103839,Clear,Afternoon,Low,30.0,30.0,0.0,0
ORD_013834,CUST_00033,Colombo 1-15,2023-12-04 18:00:00,2.4568879207298573,Clear,Late Night,Medium,20.0,19.0,-1.0,0
ORD_013835,CUST_01288,Colombo 1-15,2023-12-04 18:00:00,3.6432592233266003,Clear,Lunch,High,22.0,39.0,17.0,0
ORD_013836,CUST_00640,Colombo 1-15,2023-12-04 18:00:00,3.450653361689745,Clear,Lunch,Gridlock,22.0,65.0,43.0,1
ORD_013837,CUST_01625,Colombo 1-15,2023-12-04 19:00:00,5.353236162721784,Clear,Morning,Medium,26.0,37.0,11.0,0
ORD_013838,CUST_00491,Colombo Suburbs,2023-12-04 19:00:00,6.595872595787738,Clear,Lunch,High,28.0,46.0,18.0,0
ORD_013839,CUST_01772,Kandy,2023-12-04 19:00:00,2.1379902912523456,Clear,Lunch,Medium,19.0,35.0,16.0,0
ORD_013840,CUST_01591,Colombo Suburbs,2023-12-04 20:00:00,4.469300105506546,Clear,Morning,Gridlock,24.0,67.0,43.0,1
ORD_013841,CUST_00665,Colombo 1-15,2023-12-04 21:00:00,6.921721788329641,Light Rain,Afternoon,Medium,29.0,46.0,17.0,0
ORD_013842,CUST_01744,Colombo 1-15,2023-12-04 22:00:00,1.7728825376368773,Clear,Lunch,High,19.0,38.0,19.0,0
ORD_013843,CUST_00209,Colombo 1-15,2023-12-04 22:00:00,4.339693742074871,Clear,Afternoon,High,24.0,40.0,16.0,0
ORD_013844,CUST_00268,Kandy,2023-12-04 22:00:00,2.4402677810329094,Clear,Lunch,Gridlock,20.0,89.0,69.0,1
ORD_013845,CUST_00005,Colombo 1-15,2023-12-04 22:00:00,3.2518255561459326,Clear,Late Night,Low,22.0,22.0,0.0,0
ORD_013846,CUST_00694,Colombo 1-15,2023-12-04 23:00:00,1.2807972111364385,Clear,Lunch,Gridlock,18.0,61.0,43.0,1
ORD_013847,CUST_01042,Kandy,2023-12-05 00:00:00,8.992285646442726,Clear,Morning,Medium,33.0,40.0,7.0,0
ORD_013848,CUST_01197,Galle,2023-12-05 00:00:00,3.7512361898953426,Heavy Rain (Monsoon),Dinner,High,23.0,86.0,63.0,1
ORD_013849,CUST_00045,Colombo 1-15,2023-12-05 00:00:00,2.9933826469187625,Clear,Lunch,Medium,21.0,22.0,1.0,0
ORD_013850,CUST_00395,Colombo 1-15,2023-12-05 01:00:00,5.281095317649149,Clear,Dinner,Gridlock,26.0,64.0,38.0,1
ORD_013851,CUST_00063,Gampaha,2023-12-05 02:00:00,2.6613802618769293,Light Rain,Lunch,High,20.0,46.0,26.0,0
ORD_013852,CUST_00877,Kandy,2023-12-05 02:00:00,2.5380034675884136,Light Rain,Afternoon,Gridlock,20.0,90.0,70.0,1
ORD_013853,CUST_00050,Colombo 1-15,2023-12-05 03:00:00,9.536862804662139,Heavy Rain (Monsoon),Lunch,Gridlock,34.0,133.0,99.0,1
ORD_013854,CUST_01635,Galle,2023-12-05 03:00:00,11.07102698322696,Clear,Afternoon,High,37.0,57.0,20.0,0
ORD_013855,CUST_00107,Colombo Suburbs,2023-12-05 03:00:00,3.3333178651452995,Clear,Lunch,Gridlock,22.0,72.0,50.0,1
ORD_013856,CUST_00170,Colombo Suburbs,2023-12-05 04:00:00,7.642137602581728,Light Rain,Afternoon,High,30.0,69.0,39.0,1
ORD_013857,CUST_01448,Gampaha,2023-12-05 04:00:00,5.35494386968932,Clear,Dinner,Medium,26.0,39.0,13.0,0
ORD_013858,CUST_00421,Kandy,2023-12-05 04:00:00,2.2102029726597334,Clear,Lunch,Medium,19.0,24.0,5.0,0
ORD_013859,CUST_00002,Galle,2023-12-05 05:00:00,2.817736922669602,Clear,Dinner,High,21.0,44.0,23.0,0
ORD_013860,CUST_00489,Galle,2023-12-05 05:00:00,9.733269862399068,Clear,Dinner,Medium,34.0,43.0,9.0,0
ORD_013861,CUST_00015,Colombo 1-15,2023-12-05 06:00:00,2.195923053377733,Light Rain,Dinner,Gridlock,19.0,99.0,80.0,1
ORD_013862,CUST_01941,Colombo 1-15,2023-12-05 06:00:00,14.020207321315283,Clear,Afternoon,Gridlock,43.0,110.0,67.0,1
ORD_013863,CUST_00692,Colombo Suburbs,2023-12-05 07:00:00,3.367999379156511,Heavy Rain (Monsoon),Morning,Low,22.0,69.0,47.0,1
ORD_013864,CUST_00132,Colombo 1-15,2023-12-05 08:00:00,9.878962075424395,Clear,Dinner,Medium,35.0,47.0,12.0,0
ORD_013865,CUST_00636,Colombo Suburbs,2023-12-05 08:00:00,3.8467094813309863,Clear,Late Night,Low,23.0,25.0,2.0,0
ORD_013866,CUST_00012,Galle,2023-12-05 08:00:00,6.685572161523662,Clear,Dinner,High,28.0,56.0,28.0,0
ORD_013867,CUST_01280,Colombo Suburbs,2023-12-05 08:00:00,9.002628318223351,Heavy Rain (Monsoon),Afternoon,Medium,33.0,96.0,63.0,1
ORD_013868,CUST_01712,Colombo 1-15,2023-12-05 09:00:00,8.979793700576757,Clear,Afternoon,Medium,33.0,34.0,1.0,0
ORD_013869,CUST_01529,Gampaha,2023-12-05 09:00:00,3.3461727652621738,Clear,Dinner,High,22.0,45.0,23.0,0
ORD_013870,CUST_00234,Colombo Suburbs,2023-12-05 09:00:00,2.9191893271625635,Clear,Late Night,Low,21.0,21.0,0.0,0
ORD_013871,CUST_00213,Colombo Suburbs,2023-12-05 09:00:00,4.3033508863817405,Clear,Morning,High,24.0,43.0,19.0,0
ORD_013872,CUST_00003,Kandy,2023-12-05 10:00:00,2.339085847274955,Clear,Morning,Low,20.0,24.0,4.0,0
ORD_013873,CUST_00849,Colombo Suburbs,2023-12-05 10:00:00,5.051231564965034,Clear,Late Night,Low,25.0,22.0,-3.0,0
ORD_013874,CUST_00572,Kandy,2023-12-05 10:00:00,2.973089577379492,Heavy Rain (Monsoon),Lunch,High,21.0,89.0,68.0,1
ORD_013875,CUST_00422,Kandy,2023-12-05 13:00:00,7.701036165631589,Clear,Dinner,High,30.0,48.0,18.0,0
ORD_013876,CUST_01647,Colombo 1-15,2023-12-05 14:00:00,3.370104631789117,Clear,Dinner,Gridlock,22.0,85.0,63.0,1
ORD_013877,CUST_00057,Colombo 1-15,2023-12-05 14:00:00,1.8754910439840904,Clear,Dinner,High,19.0,44.0,25.0,0
ORD_013878,CUST_00001,Colombo 1-15,2023-12-05 14:00:00,9.029142377250327,Clear,Dinner,Gridlock,33.0,92.0,59.0,1
ORD_013879,CUST_00011,Colombo 1-15,2023-12-05 15:00:00,4.9120138067726,Clear,Afternoon,Medium,25.0,33.0,8.0,0
ORD_013880,CUST_00100,Colombo 1-15,2023-12-05 15:00:00,4.547453678490949,Clear,Afternoon,Medium,24.0,34.0,10.0,0
ORD_013881,CUST_00003,Kandy,2023-12-05 16:00:00,7.746161206631157,Clear,Dinner,Gridlock,30.0,86.0,56.0,1
ORD_013882,CUST_00506,Colombo 1-15,2023-12-05 16:00:00,6.929504092718841,Light Rain,Dinner,High,29.0,76.0,47.0,1
ORD_013883,CUST_00198,Gampaha,2023-12-05 16:00:00,3.0620150980221843,Clear,Lunch,High,21.0,38.0,17.0,0
ORD_013884,CUST_00066,Colombo Suburbs,2023-12-05 16:00:00,3.57909221484961,Clear,Lunch,High,22.0,37.0,15.0,0
ORD_013885,CUST_01125,Colombo Suburbs,2023-12-05 17:00:00,2.5690145324697036,Clear,Lunch,High,20.0,49.0,29.0,0
ORD_013886,CUST_00084,Colombo 1-15,2023-12-05 18:00:00,2.154963901642799,Clear,Dinner,High,19.0,36.0,17.0,0
ORD_013887,CUST_00946,Colombo 1-15,2023-12-05 18:00:00,5.985238976530782,Light Rain,Lunch,High,27.0,59.0,32.0,1
ORD_013888,CUST_00244,Colombo 1-15,2023-12-05 18:00:00,5.452597796520057,Clear,Lunch,High,26.0,45.0,19.0,0
ORD_013889,CUST_00524,Gampaha,2023-12-05 18:00:00,6.556222546408284,Clear,Morning,High,28.0,46.0,18.0,0
ORD_013890,CUST_01744,Colombo 1-15,2023-12-05 18:00:00,8.506263042901137,Clear,Dinner,Gridlock,32.0,70.0,38.0,1
ORD_013891,CUST_00003,Kandy,2023-12-05 19:00:00,6.601107232506673,Clear,Lunch,Medium,28.0,35.0,7.0,0
ORD_013892,CUST_00501,Colombo Suburbs,2023-12-05 20:00:00,6.901437602931195,Clear,Lunch,Gridlock,29.0,102.0,73.0,1
ORD_013893,CUST_01460,Colombo Suburbs,2023-12-05 20:00:00,1.5856895672391769,Clear,Afternoon,Medium,18.0,16.0,-2.0,0
ORD_013894,CUST_00692,Colombo Suburbs,2023-12-05 21:00:00,3.8439765052726336,Clear,Lunch,High,23.0,46.0,23.0,0
ORD_013895,CUST_00154,Colombo Suburbs,2023-12-05 21:00:00,7.259335148742079,Light Rain,Lunch,Medium,30.0,44.0,14.0,0
ORD_013896,CUST_00317,Colombo Suburbs,2023-12-05 22:00:00,2.499012445162385,Clear,Dinner,High,20.0,37.0,17.0,0
ORD_013897,CUST_00926,Colombo 1-15,2023-12-05 22:00:00,4.691890962131938,Heavy Rain (Monsoon),Dinner,Gridlock,24.0,125.0,101.0,1
ORD_013898,CUST_01587,Colombo Suburbs,2023-12-05 22:00:00,5.810881150074713,Clear,Dinner,Medium,27.0,36.0,9.0,0
ORD_013899,CUST_00004,Colombo Suburbs,2023-12-06 01:00:00,5.592501859714017,Heavy Rain (Monsoon),Afternoon,Medium,26.0,92.0,66.0,1
ORD_013900,CUST_00011,Colombo 1-15,2023-12-06 02:00:00,5.38920648364045,Clear,Lunch,Gridlock,26.0,89.0,63.0,1
ORD_013901,CUST_00212,Colombo Suburbs,2023-12-06 03:00:00,6.046359524987883,Clear,Dinner,Gridlock,27.0,94.0,67.0,1
ORD_013902,CUST_00109,Colombo 1-15,2023-12-06 03:00:00,4.90557320455157,Clear,Lunch,Medium,25.0,25.0,0.0,0
ORD_013903,CUST_00141,Galle,2023-12-06 04:00:00,2.1566064457390834,Clear,Dinner,Gridlock,19.0,90.0,71.0,1
ORD_013904,CUST_00098,Colombo Suburbs,2023-12-06 04:00:00,5.774650688287026,Clear,Dinner,High,27.0,34.0,7.0,0
ORD_013905,CUST_00077,Kandy,2023-12-06 05:00:00,5.1674187039951835,Clear,Lunch,High,25.0,56.0,31.0,1
ORD_013906,CUST_00035,Galle,2023-12-06 05:00:00,2.1708651496491007,Clear,Lunch,Gridlock,19.0,90.0,71.0,1
ORD_013907,CUST_01744,Colombo 1-15,2023-12-06 05:00:00,8.934030220318855,Clear,Afternoon,Medium,33.0,33.0,0.0,0
ORD_013908,CUST_00042,Colombo Suburbs,2023-12-06 05:00:00,5.8527922196417395,Clear,Lunch,Medium,27.0,41.0,14.0,0
ORD_013909,CUST_00084,Colombo 1-15,2023-12-06 06:00:00,2.247516524012547,Clear,Dinner,High,19.0,51.0,32.0,1
ORD_013910,CUST_00122,Gampaha,2023-12-06 07:00:00,2.9784034979468674,Clear,Lunch,Medium,21.0,26.0,5.0,0
ORD_013911,CUST_01741,Gampaha,2023-12-06 07:00:00,3.380332167676832,Clear,Lunch,High,22.0,49.0,27.0,0
ORD_013912,CUST_01142,Colombo 1-15,2023-12-06 08:00:00,3.379130002320125,Heavy Rain (Monsoon),Dinner,High,22.0,74.0,52.0,1
ORD_013913,CUST_01247,Colombo 1-15,2023-12-06 10:00:00,5.188917464544961,Clear,Lunch,Gridlock,25.0,68.0,43.0,1
ORD_013914,CUST_00022,Colombo 1-15,2023-12-06 11:00:00,2.7506139036921,Clear,Dinner,High,21.0,44.0,23.0,0
ORD_013915,CUST_01399,Colombo Suburbs,2023-12-06 11:00:00,7.877955166526104,Clear,Lunch,High,31.0,40.0,9.0,0
ORD_013916,CUST_00334,Colombo 1-15,2023-12-06 12:00:00,7.560230851848278,Clear,Late Night,Medium,30.0,29.0,-1.0,0
ORD_013917,CUST_00139,Colombo 1-15,2023-12-06 12:00:00,6.108362016272125,Clear,Lunch,Medium,27.0,28.0,1.0,0
ORD_013918,CUST_00663,Colombo Suburbs,2023-12-06 13:00:00,4.581932661890692,Heavy Rain (Monsoon),Lunch,High,24.0,68.0,44.0,1
ORD_013919,CUST_01352,Colombo Suburbs,2023-12-06 14:00:00,7.161530804098235,Light Rain,Afternoon,Medium,29.0,41.0,12.0,0
ORD_013920,CUST_01212,Colombo Suburbs,2023-12-06 15:00:00,3.9040955322329056,Clear,Lunch,High,23.0,56.0,33.0,1
ORD_013921,CUST_01584,Colombo Suburbs,2023-12-06 16:00:00,3.119758419912651,Light Rain,Lunch,High,21.0,53.0,32.0,1
ORD_013922,CUST_01722,Colombo 1-15,2023-12-06 16:00:00,8.125886441928943,Clear,Lunch,High,31.0,49.0,18.0,0
ORD_013923,CUST_00114,Gampaha,2023-12-06 16:00:00,5.252853109986221,Clear,Dinner,High,26.0,45.0,19.0,0
ORD_013924,CUST_00360,Colombo Suburbs,2023-12-06 17:00:00,3.183468035383064,Light Rain,Dinner,High,21.0,57.0,36.0,1
ORD_013925,CUST_00001,Colombo 1-15,2023-12-06 17:00:00,3.636889620450234,Clear,Dinner,Medium,22.0,31.0,9.0,0
ORD_013926,CUST_01546,Colombo Suburbs,2023-12-06 19:00:00,3.101190308004418,Clear,Dinner,Gridlock,21.0,88.0,67.0,1
ORD_013927,CUST_00048,Colombo Suburbs,2023-12-06 19:00:00,12.318318081343687,Clear,Morning,Low,40.0,36.0,-4.0,0
ORD_013928,CUST_01484,Colombo 1-15,2023-12-06 19:00:00,4.490882447905391,Clear,Lunch,High,24.0,54.0,30.0,0
ORD_013929,CUST_00217,Colombo 1-15,2023-12-06 19:00:00,4.849548731781022,Clear,Lunch,High,25.0,38.0,13.0,0
ORD_013930,CUST_00271,Gampaha,2023-12-06 19:00:00,6.427653386231541,Clear,Morning,Low,28.0,24.0,-4.0,0
ORD_013931,CUST_00004,Colombo Suburbs,2023-12-06 20:00:00,2.4407845114064295,Clear,Dinner,Medium,20.0,24.0,4.0,0
