CustomerID,Region,JoinDate,TotalOrders,AvgDelay,SevereDelays,Churn
CUST_01101,Colombo 1-15,2023-05-28,5.0,15.0,1.0,1
CUST_01102,Galle,2023-08-13,7.0,26.142857142857142,2.0,1
CUST_01103,Gampaha,2023-12-24,2.0,23.0,1.0,0
CUST_01104,Galle,2023-09-06,2.0,9.5,0.0,0
CUST_01105,Galle,2023-03-04,3.0,14.666666666666666,0.0,0
CUST_01106,Colombo 1-15,2023-01-15,6.0,18.0,1.0,0
CUST_01107,Colombo 1-15,2023-11-19,5.0,45.8,3.0,1
CUST_01108,Kandy,2023-11-08,8.0,32.375,3.0,1
CUST_01109,Colombo Suburbs,2023-05-03,2.0,31.5,1.0,1
CUST_01110,Colombo 1-15,2023-12-30,3.0,20.333333333333332,1.0,0
CUST_01111,Gampaha,2023-03-23,4.0,26.5,1.0,0
CUST_01112,Colombo 1-15,2023-06-09,1.0,-2.0,0.0,0
CUST_01113,Colombo 1-15,2023-10-10,4.0,26.0,1.0,0
CUST_01114,Colombo Suburbs,2023-01-08,7.0,19.285714285714285,1.0,1
CUST_01115,Colombo Suburbs,2023-10-10,5.0,36.0,2.0,1
CUST_01116,Colombo Suburbs,2023-07-28,4.0,23.25,1.0,1
CUST_01117,Colombo 1-15,2023-02-17,2.0,3.5,0.0,0
CUST_01118,Gampaha,2023-04-26,6.0,22.666666666666668,1.0,1
CUST_01119,Colombo 1-15,2023-02-28,6.0,16.5,1.0,0
CUST_01120,Colombo 1-15,2023-08-25,6.0,17.333333333333332,1.0,0
CUST_01121,Gampaha,2023-03-02,6.0,22.333333333333332,2.0,0
CUST_01122,Galle,2023-11-28,4.0,30.5,2.0,1
CUST_01123,Gampaha,2023-03-20,5.0,17.8,1.0,1
CUST_01124,Gampaha,2023-09-13,3.0,41.333333333333336,1.0,1
CUST_01125,Colombo Suburbs,2023-05-30,8.0,24.0,1.0,1
CUST_01126,Colombo Suburbs,2023-09-18,3.0,37.333333333333336,2.0,0
CUST_01127,Colombo 1-15,2023-12-28,5.0,15.2,1.0,0
CUST_01128,Colombo Suburbs,2023-05-20,6.0,29.5,2.0,0
CUST_01129,Colombo 1-15,2023-08-01,4.0,35.0,2.0,1
CUST_01130,Colombo 1-15,2023-09-05,7.0,25.285714285714285,3.0,0
CUST_01131,Kandy,2023-08-30,3.0,54.666666666666664,3.0,1
CUST_01132,Colombo Suburbs,2023-05-05,5.0,41.6,3.0,1
CUST_01133,Colombo 1-15,2023-08-22,2.0,21.0,0.0,1
CUST_01134,Colombo 1-15,2023-10-10,3.0,18.0,0.0,0
CUST_01135,Colombo Suburbs,2023-03-16,10.0,25.5,3.0,1
CUST_01136,Colombo 1-15,2023-07-16,3.0,33.333333333333336,2.0,1
CUST_01137,Gampaha,2023-04-08,3.0,8.0,0.0,0
CUST_01138,Colombo Suburbs,2023-11-03,4.0,21.25,1.0,0
CUST_01139,Colombo Suburbs,2023-09-18,5.0,28.6,2.0,0
CUST_01140,Colombo Suburbs,2023-03-11,9.0,38.333333333333336,4.0,1
CUST_01141,Gampaha,2023-02-05,5.0,21.0,0.0,0
CUST_01142,Colombo 1-15,2023-05-22,3.0,23.333333333333332,1.0,0
CUST_01143,Colombo Suburbs,2023-08-01,1.0,16.0,0.0,0
CUST_01144,Colombo Suburbs,2023-06-24,9.0,17.333333333333332,2.0,0
CUST_01145,Colombo 1-15,2023-09-17,11.0,33.72727272727273,5.0,1
CUST_01146,Gampaha,2023-05-17,5.0,15.8,0.0,0
CUST_01147,Kandy,2023-01-02,7.0,26.714285714285715,2.0,1
CUST_01148,Colombo Suburbs,2023-05-25,6.0,26.5,2.0,1
CUST_01149,Gampaha,2023-06-02,5.0,8.0,1.0,0
CUST_01150,Gampaha,2023-10-28,5.0,14.2,0.0,0
CUST_01151,Kandy,2023-10-24,6.0,31.0,3.0,1
CUST_01152,Gampaha,2023-12-04,6.0,35.333333333333336,2.0,1
CUST_01153,Colombo Suburbs,2023-09-08,2.0,45.5,1.0,1
CUST_01154,Colombo Suburbs,2023-03-18,5.0,0.2,0.0,0
CUST_01155,Colombo Suburbs,2023-08-17,5.0,26.4,2.0,1
CUST_01156,Kandy,2023-10-03,3.0,24.333333333333332,1.0,1
CUST_01157,Colombo 1-15,2023-09-05,6.0,13.666666666666666,1.0,0
CUST_01158,Gampaha,2023-06-26,9.0,29.11111111111111,3.0,0
CUST_01159,Gampaha,2023-06-20,2.0,15.5,0.0,0
CUST_01160,Colombo 1-15,2023-10-10,4.0,11.75,1.0,0
CUST_01161,Gampaha,2023-10-06,9.0,33.666666666666664,4.0,1
CUST_01162,Colombo 1-15,2023-07-13,10.0,33.9,5.0,1
CUST_01163,Colombo 1-15,2023-08-22,5.0,10.4,1.0,0
CUST_01164,Kandy,2023-06-14,4.0,37.75,3.0,1
CUST_01165,Colombo 1-15,2023-04-07,6.0,38.5,2.0,1
CUST_01166,Gampaha,2023-12-24,7.0,26.428571428571427,2.0,0
CUST_01167,Gampaha,2023-05-03,3.0,47.0,2.0,1
CUST_01168,Colombo Suburbs,2023-10-20,5.0,12.6,0.0,0
CUST_01169,Colombo 1-15,2023-07-16,8.0,22.875,1.0,0
CUST_01170,Colombo 1-15,2023-04-30,2.0,46.0,1.0,1
CUST_01171,Colombo Suburbs,2023-07-30,8.0,29.125,3.0,0
CUST_01172,Galle,2023-01-23,3.0,11.333333333333334,0.0,0
CUST_01173,Colombo Suburbs,2023-06-12,4.0,17.5,1.0,0
CUST_01174,Colombo 1-15,2023-08-31,9.0,7.444444444444445,0.0,0
CUST_01175,Colombo Suburbs,2023-12-28,5.0,38.4,2.0,0
CUST_01176,Colombo Suburbs,2023-07-15,4.0,15.0,0.0,0
CUST_01177,Kandy,2023-07-17,3.0,9.0,0.0,0
CUST_01178,Colombo 1-15,2023-12-06,2.0,32.5,1.0,1
CUST_01179,Kandy,2023-11-30,3.0,33.666666666666664,2.0,1
CUST_01180,Colombo Suburbs,2023-03-19,3.0,29.0,1.0,1
CUST_01181,Galle,2023-09-11,6.0,17.666666666666668,2.0,1
CUST_01182,Colombo 1-15,2023-01-19,4.0,47.0,3.0,1
CUST_01183,Colombo Suburbs,2023-03-06,6.0,29.666666666666668,3.0,1
CUST_01184,Galle,2023-09-15,5.0,19.2,1.0,0
CUST_01185,Colombo 1-15,2023-10-30,3.0,32.333333333333336,1.0,0
CUST_01186,Galle,2023-06-19,5.0,14.8,1.0,0
CUST_01187,Colombo Suburbs,2023-02-21,3.0,39.666666666666664,1.0,0
CUST_01188,Colombo 1-15,2023-08-14,2.0,12.5,0.0,0
CUST_01189,Colombo 1-15,2023-02-21,3.0,30.666666666666668,1.0,1
CUST_01190,Kandy,2023-09-27,7.0,31.857142857142858,3.0,1
CUST_01191,Colombo 1-15,2023-08-22,5.0,36.4,2.0,1
CUST_01192,Colombo Suburbs,2023-01-08,6.0,23.5,2.0,0
CUST_01193,Colombo 1-15,2023-03-15,5.0,54.4,4.0,1
CUST_01194,Colombo Suburbs,2023-07-29,4.0,34.0,1.0,1
CUST_01195,Colombo 1-15,2023-12-02,5.0,27.6,1.0,0
CUST_01196,Gampaha,2023-03-21,5.0,23.0,2.0,1
CUST_01197,Galle,2023-02-08,3.0,21.333333333333332,1.0,0
CUST_01198,Galle,2023-08-29,6.0,25.666666666666668,1.0,1
CUST_01199,Kandy,2023-05-16,5.0,16.0,1.0,1
CUST_01200,Colombo 1-15,2023-06-23,6.0,40.0,3.0,1
CUST_01201,Kandy,2023-11-16,4.0,36.0,2.0,1
CUST_01202,Colombo 1-15,2023-12-21,7.0,12.857142857142858,1.0,1
CUST_01203,Colombo 1-15,2023-07-23,3.0,33.666666666666664,1.0,0
CUST_01204,Colombo 1-15,2023-11-29,5.0,46.2,4.0,1
CUST_01205,Colombo Suburbs,2023-02-11,4.0,18.5,1.0,1
CUST_01206,Kandy,2023-06-18,3.0,51.666666666666664,2.0,1
CUST_01207,Colombo Suburbs,2023-12-12,6.0,15.333333333333334,0.0,0
CUST_01208,Colombo Suburbs,2023-10-01,4.0,30.25,2.0,0
CUST_01209,Colombo 1-15,2023-07-14,1.0,60.0,1.0,1
CUST_01210,Galle,2023-06-12,6.0,31.5,2.0,1
CUST_01211,Colombo Suburbs,2023-11-17,3.0,42.666666666666664,2.0,1
CUST_01212,Colombo Suburbs,2023-09-07,10.0,22.4,5.0,1
CUST_01213,Colombo 1-15,2023-10-05,2.0,12.5,0.0,0
CUST_01214,Kandy,2023-01-19,5.0,37.4,1.0,0
CUST_01215,Colombo Suburbs,2023-11-13,4.0,10.5,0.0,0
CUST_01216,Colombo 1-15,2023-02-05,3.0,43.0,2.0,1
CUST_01217,Colombo 1-15,2023-05-01,5.0,31.0,2.0,0
CUST_01218,Colombo Suburbs,2023-11-20,4.0,16.5,0.0,0
CUST_01219,Colombo Suburbs,2023-12-17,7.0,24.714285714285715,3.0,0
CUST_01220,Colombo 1-15,2023-05-28,3.0,20.333333333333332,0.0,0
CUST_01221,Galle,2023-04-27,6.0,31.0,1.0,1
CUST_01222,Colombo 1-15,2023-02-16,4.0,25.0,1.0,0
CUST_01223,Colombo Suburbs,2023-08-11,4.0,25.0,1.0,0
CUST_01224,Galle,2023-02-20,4.0,28.25,1.0,1
CUST_01225,Colombo Suburbs,2023-11-21,4.0,14.5,0.0,0
CUST_01226,Colombo Suburbs,2023-12-27,5.0,12.4,0.0,0
CUST_01227,Colombo 1-15,2023-02-21,6.0,18.833333333333332,2.0,1
CUST_01228,Colombo 1-15,2023-08-16,6.0,23.0,1.0,0
CUST_01229,Galle,2023-03-27,7.0,23.714285714285715,3.0,1
CUST_01230,Colombo Suburbs,2023-12-22,3.0,25.666666666666668,1.0,1
CUST_01231,Gampaha,2023-06-03,2.0,14.0,1.0,0
CUST_01232,Colombo 1-15,2023-01-15,3.0,28.333333333333332,1.0,1
CUST_01233,Colombo 1-15,2023-01-24,6.0,40.166666666666664,3.0,1
CUST_01234,Colombo 1-15,2023-06-16,3.0,18.666666666666668,0.0,1
CUST_01235,Colombo Suburbs,2023-01-29,3.0,30.333333333333332,1.0,1
CUST_01236,Colombo 1-15,2023-05-31,5.0,15.4,0.0,0
CUST_01237,Gampaha,2023-07-03,2.0,52.5,1.0,1
CUST_01238,Colombo Suburbs,2023-07-11,4.0,37.25,3.0,1
CUST_01239,Galle,2023-08-09,5.0,22.8,1.0,0
CUST_01240,Colombo 1-15,2023-03-16,5.0,43.8,4.0,1
CUST_01241,Gampaha,2023-05-06,1.0,-1.0,0.0,0
CUST_01242,Kandy,2023-09-29,3.0,48.333333333333336,2.0,1
CUST_01243,Kandy,2023-07-30,2.0,32.0,1.0,1
CUST_01244,Gampaha,2023-10-17,3.0,40.333333333333336,1.0,1
CUST_01245,Kandy,2023-12-16,9.0,27.666666666666668,3.0,1
CUST_01246,Colombo Suburbs,2023-04-03,7.0,27.428571428571427,2.0,1
CUST_01247,Colombo 1-15,2023-03-29,3.0,41.0,3.0,1
CUST_01248,Colombo 1-15,2023-03-31,11.0,34.90909090909091,6.0,1
CUST_01249,Galle,2023-02-10,3.0,36.666666666666664,1.0,1
CUST_01250,Colombo Suburbs,2023-11-09,5.0,13.8,1.0,0
CUST_01251,Kandy,2023-07-15,1.0,-5.0,0.0,0
CUST_01252,Colombo Suburbs,2023-11-14,4.0,36.5,2.0,1
CUST_01253,Colombo 1-15,2023-12-16,5.0,14.4,0.0,0
CUST_01254,Colombo 1-15,2023-05-04,5.0,25.0,1.0,1
CUST_01255,Colombo Suburbs,2023-09-12,5.0,38.4,2.0,1
CUST_01256,Colombo Suburbs,2023-10-26,7.0,21.142857142857142,2.0,0
CUST_01257,Colombo 1-15,2023-03-15,6.0,34.0,4.0,1
CUST_01258,Colombo Suburbs,2023-04-29,4.0,24.25,1.0,0
CUST_01259,Colombo 1-15,2023-08-25,3.0,18.0,0.0,0
CUST_01260,Colombo Suburbs,2023-11-23,4.0,15.0,1.0,0
CUST_01261,Colombo 1-15,2023-05-11,6.0,9.333333333333334,0.0,0
CUST_01262,Kandy,2023-08-24,4.0,16.5,0.0,0
CUST_01263,Colombo 1-15,2023-05-11,4.0,9.5,0.0,0
CUST_01264,Colombo Suburbs,2023-12-08,4.0,45.5,2.0,1
CUST_01265,Colombo 1-15,2023-01-05,2.0,49.0,2.0,1
CUST_01266,Colombo 1-15,2023-08-27,6.0,25.833333333333332,2.0,0
CUST_01267,Colombo 1-15,2023-05-28,3.0,30.333333333333332,1.0,0
CUST_01268,Colombo Suburbs,2023-12-13,5.0,25.6,1.0,1
CUST_01269,Colombo Suburbs,2023-10-07,4.0,16.25,1.0,0
CUST_01270,Colombo 1-15,2023-03-22,3.0,45.333333333333336,2.0,1
CUST_01271,Colombo Suburbs,2023-02-07,2.0,25.5,1.0,0
CUST_01272,Gampaha,2023-08-15,5.0,16.4,1.0,0
CUST_01273,Kandy,2023-06-26,7.0,18.571428571428573,1.0,0
CUST_01274,Colombo 1-15,2023-10-28,5.0,24.4,1.0,0
CUST_01275,Colombo Suburbs,2023-06-03,5.0,39.6,3.0,1
CUST_01276,Colombo 1-15,2023-11-24,6.0,8.666666666666666,1.0,1
CUST_01277,Colombo 1-15,2023-08-06,4.0,44.0,3.0,1
CUST_01278,Galle,2023-12-20,1.0,34.0,1.0,1
CUST_01279,Colombo 1-15,2023-05-09,4.0,9.0,0.0,0
CUST_01280,Colombo Suburbs,2023-08-22,6.0,28.166666666666668,3.0,1
CUST_01281,Colombo Suburbs,2023-06-04,2.0,13.5,0.0,0
CUST_01282,Kandy,2023-04-12,3.0,6.0,0.0,0
CUST_01283,Colombo Suburbs,2023-07-16,2.0,79.5,2.0,1
CUST_01284,Colombo 1-15,2023-09-05,7.0,47.42857142857143,3.0,1
CUST_01285,Colombo 1-15,2023-02-24,1.0,14.0,0.0,0
CUST_01286,Colombo Suburbs,2023-05-02,6.0,28.5,2.0,1
CUST_01287,Colombo 1-15,2023-07-15,3.0,21.0,1.0,0
CUST_01288,Colombo 1-15,2023-10-20,8.0,42.5,5.0,1
CUST_01289,Colombo 1-15,2023-07-03,5.0,39.2,2.0,1
CUST_01290,Colombo 1-15,2023-10-22,8.0,26.125,1.0,1
CUST_01291,Colombo 1-15,2023-06-01,5.0,40.4,3.0,1
CUST_01292,Colombo 1-15,2023-12-25,6.0,30.0,2.0,1
CUST_01293,Colombo Suburbs,2023-06-01,4.0,27.25,2.0,0
CUST_01294,Colombo Suburbs,2023-01-12,8.0,12.5,0.0,0
CUST_01295,Gampaha,2023-12-04,2.0,9.5,0.0,0
CUST_01296,Colombo 1-15,2023-07-22,8.0,32.625,2.0,1
CUST_01297,Colombo 1-15,2023-05-21,3.0,23.666666666666668,1.0,1
CUST_01298,Colombo 1-15,2023-01-05,7.0,23.571428571428573,2.0,1
CUST_01299,Colombo Suburbs,2023-10-17,9.0,31.0,4.0,1
CUST_01300,Kandy,2023-12-18,3.0,17.333333333333332,0.0,0
CUST_01301,Colombo 1-15,2023-01-26,4.0,33.5,2.0,0
CUST_01302,Galle,2023-11-07,1.0,11.0,0.0,0
CUST_01303,Colombo 1-15,2023-09-12,6.0,24.166666666666668,2.0,1
CUST_01304,Colombo Suburbs,2023-05-27,5.0,33.6,2.0,1
CUST_01305,Kandy,2023-04-28,3.0,27.0,1.0,0
CUST_01306,Gampaha,2023-11-07,6.0,37.666666666666664,3.0,1
CUST_01307,Kandy,2023-06-30,5.0,34.2,2.0,1
CUST_01308,Gampaha,2023-04-23,4.0,52.75,3.0,1
CUST_01309,Colombo 1-15,2023-11-22,6.0,20.166666666666668,2.0,1
CUST_01310,Gampaha,2023-04-08,3.0,20.0,0.0,1
CUST_01311,Colombo 1-15,2023-11-14,4.0,20.75,0.0,0
CUST_01312,Gampaha,2023-05-09,6.0,19.5,1.0,0
CUST_01313,Colombo Suburbs,2023-12-14,7.0,23.714285714285715,3.0,1
CUST_01314,Gampaha,2023-12-04,5.0,17.6,1.0,0
CUST_01315,Colombo Suburbs,2023-12-15,6.0,11.5,1.0,0
CUST_01316,Colombo Suburbs,2023-03-12,6.0,36.5,3.0,1
CUST_01317,Colombo Suburbs,2023-11-18,4.0,29.75,1.0,0
CUST_01318,Kandy,2023-02-19,6.0,28.0,3.0,0
CUST_01319,Colombo 1-15,2023-11-18,2.0,20.5,0.0,1
CUST_01320,Colombo 1-15,2023-11-27,5.0,24.6,2.0,1
CUST_01321,Colombo 1-15,2023-01-21,3.0,46.333333333333336,3.0,1
CUST_01322,Colombo 1-15,2023-06-08,8.0,29.625,3.0,1
CUST_01323,Gampaha,2023-08-14,2.0,45.5,1.0,1
CUST_01324,Colombo 1-15,2023-01-18,5.0,27.8,1.0,1
CUST_01325,Galle,2023-10-24,6.0,30.833333333333332,3.0,1
CUST_01326,Colombo 1-15,2023-07-06,6.0,20.333333333333332,1.0,0
CUST_01327,Colombo 1-15,2023-03-09,3.0,30.0,1.0,1
CUST_01328,Kandy,2023-02-16,5.0,26.6,2.0,0
CUST_01329,Colombo Suburbs,2023-06-01,2.0,21.0,0.0,0
CUST_01330,Colombo Suburbs,2023-06-17,2.0,27.0,1.0,1
CUST_01331,Colombo Suburbs,2023-08-01,3.0,4.0,0.0,0
CUST_01332,Kandy,2023-03-31,3.0,41.0,1.0,1
CUST_01333,Colombo 1-15,2023-04-13,1.0,8.0,0.0,0
CUST_01334,Galle,2023-03-09,6.0,38.166666666666664,4.0,1
CUST_01335,Galle,2023-10-04,7.0,36.42857142857143,3.0,1
CUST_01336,Colombo Suburbs,2023-07-07,7.0,23.0,2.0,1
CUST_01337,Colombo 1-15,2023-09-29,3.0,24.333333333333332,1.0,0
CUST_01338,Colombo Suburbs,2023-09-14,6.0,18.833333333333332,1.0,0
CUST_01339,Colombo 1-15,2023-05-20,3.0,35.333333333333336,2.0,1
CUST_01340,Colombo 1-15,2023-03-26,2.0,33.0,1.0,1
CUST_01341,Colombo 1-15,2023-05-12,3.0,19.666666666666668,0.0,0
CUST_01342,Colombo Suburbs,2023-09-04,8.0,35.25,4.0,1
CUST_01343,Gampaha,2023-06-01,5.0,30.6,2.0,0
CUST_01344,Kandy,2023-06-23,2.0,11.5,0.0,0
CUST_01345,Kandy,2023-02-28,4.0,28.25,1.0,0
CUST_01346,Colombo Suburbs,2023-08-28,5.0,33.8,2.0,0
CUST_01347,Colombo 1-15,2023-02-08,9.0,18.444444444444443,3.0,1
CUST_01348,Colombo 1-15,2023-03-14,6.0,13.0,0.0,0
CUST_01349,Galle,2023-04-26,5.0,34.2,3.0,1
CUST_01350,Colombo 1-15,2023-12-13,3.0,19.0,1.0,0
CUST_01351,Gampaha,2023-12-12,3.0,48.666666666666664,3.0,1
CUST_01352,Colombo Suburbs,2023-07-23,5.0,19.8,2.0,0
CUST_01353,Colombo Suburbs,2023-10-13,9.0,26.88888888888889,4.0,0
CUST_01354,Kandy,2023-07-07,4.0,21.0,1.0,1
CUST_01355,Colombo Suburbs,2023-02-16,4.0,13.0,0.0,0
CUST_01356,Gampaha,2023-07-22,2.0,41.5,1.0,1
CUST_01357,Galle,2023-01-08,8.0,35.375,3.0,0
CUST_01358,Colombo Suburbs,2023-05-16,2.0,17.5,0.0,0
CUST_01359,Colombo 1-15,2023-10-02,3.0,8.666666666666666,0.0,0
CUST_01360,Colombo Suburbs,2023-03-05,3.0,30.0,2.0,0
CUST_01361,Galle,2023-08-21,3.0,21.666666666666668,1.0,0
CUST_01362,Colombo 1-15,2023-07-08,4.0,3.0,0.0,0
CUST_01363,Colombo Suburbs,2023-12-11,5.0,24.4,2.0,1
CUST_01364,Colombo Suburbs,2023-12-11,5.0,32.2,2.0,0
CUST_01365,Kandy,2023-05-15,5.0,36.8,3.0,1
CUST_01366,Colombo 1-15,2023-10-27,4.0,27.5,2.0,0
CUST_01367,Kandy,2023-07-15,6.0,33.5,3.0,1
CUST_01368,Galle,2023-11-23,5.0,19.0,1.0,0
CUST_01369,Colombo 1-15,2023-07-10,7.0,22.714285714285715,2.0,0
CUST_01370,Colombo 1-15,2023-02-25,5.0,28.8,2.0,1
CUST_01371,Galle,2023-12-12,7.0,38.714285714285715,4.0,0
CUST_01372,Colombo 1-15,2023-04-30,7.0,13.285714285714286,2.0,1
CUST_01373,Gampaha,2023-08-30,7.0,24.714285714285715,2.0,1
CUST_01374,Colombo Suburbs,2023-01-13,2.0,21.0,0.0,0
CUST_01375,Colombo 1-15,2023-11-14,3.0,50.333333333333336,2.0,1
CUST_01376,Gampaha,2023-10-15,7.0,12.428571428571429,2.0,0
CUST_01377,Colombo Suburbs,2023-06-17,3.0,14.333333333333334,0.0,0
CUST_01378,Colombo Suburbs,2023-11-09,8.0,28.125,2.0,0
CUST_01379,Colombo 1-15,2023-04-24,0.0,0.0,0.0,0
CUST_01380,Colombo Suburbs,2023-11-28,2.0,49.5,1.0,1
CUST_01381,Colombo 1-15,2023-02-02,6.0,17.166666666666668,0.0,0
CUST_01382,Colombo 1-15,2023-11-22,5.0,25.0,1.0,1
CUST_01383,Galle,2023-08-26,5.0,39.8,2.0,1
CUST_01384,Colombo 1-15,2023-12-25,4.0,32.0,1.0,1
CUST_01385,Colombo Suburbs,2023-06-04,5.0,53.0,4.0,1
CUST_01386,Colombo 1-15,2023-11-29,3.0,32.666666666666664,1.0,0
CUST_01387,Kandy,2023-07-29,8.0,35.375,5.0,1
CUST_01388,Colombo 1-15,2023-03-01,7.0,46.57142857142857,5.0,1
CUST_01389,Galle,2023-03-13,0.0,0.0,0.0,0
CUST_01390,Colombo Suburbs,2023-01-24,4.0,21.75,2.0,1
CUST_01391,Colombo 1-15,2023-01-20,4.0,14.0,1.0,0
CUST_01392,Colombo 1-15,2023-06-05,7.0,35.42857142857143,5.0,1
CUST_01393,Colombo 1-15,2023-09-10,2.0,10.0,0.0,0
CUST_01394,Colombo Suburbs,2023-03-01,7.0,14.428571428571429,2.0,1
CUST_01395,Colombo 1-15,2023-02-19,5.0,20.2,1.0,1
CUST_01396,Gampaha,2023-05-01,6.0,13.166666666666666,0.0,0
CUST_01397,Colombo Suburbs,2023-10-03,6.0,17.333333333333332,1.0,0
CUST_01398,Colombo 1-15,2023-03-11,4.0,38.5,3.0,1
CUST_01399,Colombo Suburbs,2023-07-18,9.0,31.88888888888889,4.0,0
CUST_01400,Kandy,2023-08-21,4.0,42.75,3.0,1
CUST_01401,Colombo 1-15,2023-07-09,8.0,19.125,2.0,0
CUST_01402,Colombo 1-15,2023-12-10,3.0,26.666666666666668,1.0,1
CUST_01403,Colombo 1-15,2023-12-23,3.0,14.333333333333334,0.0,0
CUST_01404,Kandy,2023-10-04,3.0,31.0,1.0,1
CUST_01405,Colombo Suburbs,2023-08-03,6.0,24.0,1.0,0
CUST_01406,Colombo Suburbs,2023-10-28,4.0,24.25,1.0,0
CUST_01407,Gampaha,2023-03-21,3.0,14.666666666666666,0.0,0
CUST_01408,Gampaha,2023-08-01,6.0,23.333333333333332,1.0,0
CUST_01409,Colombo Suburbs,2023-12-02,3.0,29.666666666666668,1.0,0
CUST_01410,Gampaha,2023-02-20,4.0,10.5,0.0,0
CUST_01411,Colombo 1-15,2023-09-08,4.0,21.5,2.0,0
CUST_01412,Colombo 1-15,2023-11-12,4.0,37.5,2.0,1
CUST_01413,Colombo 1-15,2023-07-28,2.0,23.0,1.0,1
CUST_01414,Colombo 1-15,2023-05-24,4.0,16.75,0.0,0
CUST_01415,Colombo Suburbs,2023-01-17,2.0,29.5,1.0,1
CUST_01416,Galle,2023-12-20,5.0,22.6,2.0,0
CUST_01417,Colombo 1-15,2023-07-09,3.0,19.666666666666668,0.0,0
CUST_01418,Colombo 1-15,2023-04-22,5.0,17.0,1.0,0
CUST_01419,Colombo Suburbs,2023-08-16,4.0,23.5,1.0,0
CUST_01420,Galle,2023-08-16,6.0,17.333333333333332,2.0,0
CUST_01421,Colombo 1-15,2023-05-01,3.0,13.333333333333334,0.0,1
CUST_01422,Colombo Suburbs,2023-07-05,5.0,25.8,1.0,0
CUST_01423,Colombo 1-15,2023-02-20,6.0,35.0,3.0,1
CUST_01424,Colombo 1-15,2023-12-18,5.0,29.0,2.0,0
CUST_01425,Galle,2023-07-08,2.0,14.0,0.0,0
CUST_01426,Galle,2023-10-06,3.0,20.333333333333332,0.0,0
CUST_01427,Colombo 1-15,2023-11-27,6.0,29.666666666666668,4.0,1
CUST_01428,Galle,2023-07-03,4.0,24.75,1.0,0
CUST_01429,Colombo Suburbs,2023-02-01,4.0,26.5,1.0,1
CUST_01430,Gampaha,2023-07-23,4.0,15.75,1.0,0
CUST_01431,Colombo Suburbs,2023-05-22,2.0,34.0,1.0,0
CUST_01432,Colombo Suburbs,2023-04-08,5.0,18.6,1.0,0
CUST_01433,Colombo Suburbs,2023-03-04,3.0,37.0,2.0,1
CUST_01434,Colombo Suburbs,2023-08-21,5.0,29.6,2.0,0
CUST_01435,Colombo 1-15,2023-02-16,5.0,19.0,2.0,0
CUST_01436,Colombo 1-15,2023-12-06,4.0,12.25,1.0,0
CUST_01437,Colombo 1-15,2023-04-19,4.0,7.0,0.0,0
CUST_01438,Kandy,2023-11-25,6.0,17.833333333333332,0.0,1
CUST_01439,Colombo 1-15,2023-11-24,3.0,40.666666666666664,2.0,1
CUST_01440,Colombo Suburbs,2023-11-02,4.0,31.25,1.0,0
CUST_01441,Galle,2023-01-11,4.0,21.5,1.0,1
CUST_01442,Colombo 1-15,2023-01-26,5.0,11.0,1.0,0
CUST_01443,Colombo Suburbs,2023-06-20,5.0,34.6,2.0,1
CUST_01444,Colombo Suburbs,2023-05-05,0.0,0.0,0.0,0
CUST_01445,Gampaha,2023-03-06,4.0,31.25,2.0,0
CUST_01446,Colombo 1-15,2023-10-17,6.0,26.166666666666668,1.0,0
CUST_01447,Colombo Suburbs,2023-04-16,6.0,19.0,1.0,0
CUST_01448,Gampaha,2023-02-05,4.0,9.75,0.0,0
CUST_01449,Galle,2023-10-11,3.0,12.0,0.0,0
CUST_01450,Colombo Suburbs,2023-04-17,7.0,27.857142857142858,3.0,1
CUST_01451,Colombo Suburbs,2023-10-28,2.0,8.0,0.0,0
CUST_01452,Colombo Suburbs,2023-04-21,5.0,47.4,3.0,1
CUST_01453,Gampaha,2023-04-30,8.0,16.25,0.0,0
CUST_01454,Colombo Suburbs,2023-06-18,3.0,10.666666666666666,0.0,0
CUST_01455,Colombo 1-15,2023-03-17,6.0,23.333333333333332,2.0,1
CUST_01456,Galle,2023-11-02,5.0,21.2,1.0,1
CUST_01457,Colombo Suburbs,2023-01-02,2.0,44.0,1.0,1
CUST_01458,Colombo Suburbs,2023-05-22,6.0,26.0,2.0,1
CUST_01459,Colombo 1-15,2023-03-16,1.0,36.0,1.0,1
CUST_01460,Colombo Suburbs,2023-03-08,8.0,10.125,1.0,0
CUST_01461,Colombo 1-15,2023-10-04,4.0,22.5,1.0,0
CUST_01462,Colombo Suburbs,2023-05-09,5.0,22.0,1.0,0
CUST_01463,Colombo 1-15,2023-03-31,6.0,29.5,2.0,1
CUST_01464,Colombo Suburbs,2023-02-26,5.0,29.6,2.0,1
CUST_01465,Galle,2023-12-05,2.0,16.0,0.0,1
CUST_01466,Colombo 1-15,2023-01-14,8.0,25.625,3.0,1
CUST_01467,Galle,2023-03-09,4.0,20.5,1.0,0
CUST_01468,Colombo Suburbs,2023-01-08,2.0,18.5,0.0,0
CUST_01469,Gampaha,2023-07-03,3.0,26.666666666666668,1.0,1
CUST_01470,Kandy,2023-05-02,3.0,23.666666666666668,1.0,0
CUST_01471,Colombo Suburbs,2023-10-29,6.0,34.5,3.0,1
CUST_01472,Kandy,2023-06-15,8.0,16.625,0.0,0
CUST_01473,Gampaha,2023-01-09,6.0,20.0,1.0,0
CUST_01474,Colombo Suburbs,2023-03-31,5.0,27.2,1.0,1
